ticker,asset_type,date,px,avg_dollar_volume_20d,market_cap,min_price,min_avg_dollar_volume_20d,min_market_cap,market_cap_missing,is_exception,passes_price,passes_adv20,passes_market_cap,is_eligible
TTAN,stock,2026-06-01,77.685,5070199.0545,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TTD,stock,2026-06-01,23.22,22532359.322499998,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TTE,stock,2026-06-01,88.72,7389315.69925,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TTEK,stock,2026-06-01,28.3,6093468.45175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TTMI,stock,2026-06-01,172.41,23529068.47175,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TTWO,stock,2026-06-01,226.86,28130934.757749997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TVTX,stock,2026-06-01,45.04,5019810.9495,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TWLO,stock,2026-06-01,227.65,31675784.774,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TXG,stock,2026-06-01,29.59,4225015.7325,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TXN,stock,2026-06-01,293.34,99568304.45925,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TXRH,stock,2026-06-01,175.36,20116479.979,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
TXT,stock,2026-06-01,89.59,5078156.17725,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
TYL,stock,2026-06-01,330.25,11571523.23175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
U,stock,2026-06-01,32.175,22492451.250749998,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
UAA,stock,2026-06-01,5.535,3639242.5799999996,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UAL,stock,2026-06-01,111.72,28793238.506750006,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
UBER,stock,2026-06-01,73.81,91848022.31300001,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
UCTT,stock,2026-06-01,84.66,4948016.760749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UEC,stock,2026-06-01,13.565,7098369.707250001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UGI,stock,2026-06-01,33.565,4814494.005,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UHS,stock,2026-06-01,144.73,11028141.2935,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UI,stock,2026-06-01,577.37,5021396.308999999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ULCC,stock,2026-06-01,5.93,1554363.4967500002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UMAC,stock,2026-06-01,28.99,3876253.8587499997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UMC,stock,2026-06-01,22.88,17817972.965249997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UNH,stock,2026-06-01,379.85,87161861.9535,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
UNIT,stock,2026-06-01,11.12,1508786.391,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UPS,stock,2026-06-01,109.08,26612487.8425,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
UPST,stock,2026-06-01,33.6,5186408.15675,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UPWK,stock,2026-06-01,9.375,3429537.503,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
URA,etf,2026-06-01,50.54,11897252.204249999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
URBN,stock,2026-06-01,71.51,5861467.558750001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
URI,stock,2026-06-01,998.02,30422132.29425,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
URNM,etf,2026-06-01,61.245,1865569.3172499998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
USAS,stock,2026-06-01,6.25,1540208.8760000002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
USB,stock,2026-06-01,53.545,32481133.70475,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
USO,etf,2026-06-01,135.48,12763177.628999999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UTI,stock,2026-06-01,41.395,2864434.671,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UUUU,stock,2026-06-01,17.59,8629859.830249999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
UWMC,stock,2026-06-01,3.015,2887371.9665,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
V,stock,2026-06-01,322.73,120666673.6935,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VAL,stock,2026-06-01,93.27,3832669.10175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VALE,stock,2026-06-01,16.295,25796970.989499997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VCEL,stock,2026-06-01,32.83,1248831.2115,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VCYT,stock,2026-06-01,48.16,2884430.2912500002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VECO,stock,2026-06-01,57.23,3928538.1859999998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VEEV,stock,2026-06-01,188.74,33917495.55275,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VELO,stock,2026-06-01,21.47,1623522.7847499999,,1.5,4000000.0,300000000.0,True,False,True,False,True,True
VERA,stock,2026-06-01,33.86,2042137.18725,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VFC,stock,2026-06-01,16.695,11325809.267249998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VG,stock,2026-06-01,12.68,15459819.186500002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VGNT,stock,2026-06-01,44.72,4723975.373,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VIAV,stock,2026-06-01,47.5,13057740.352249999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VICI,stock,2026-06-01,27.75,11343364.863,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VIK,stock,2026-06-01,91.8,26004054.1575,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VISN,stock,2026-06-01,12.275,5870584.494,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VLO,stock,2026-06-01,252.55,33191350.082999997,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VLY,stock,2026-06-01,13.53,4583458.551,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VMC,stock,2026-06-01,281.54,20094638.663000003,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VNO,stock,2026-06-01,33.39,3030303.08675,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VOYA,stock,2026-06-01,81.585,6146194.58975,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VOYG,stock,2026-06-01,47.5,4844133.917749999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VPG,stock,2026-06-01,126.3,3005962.91525,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VRT,stock,2026-06-01,323.42,89348653.887,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VRTX,stock,2026-06-01,438.43,23216149.7975,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VSAT,stock,2026-06-01,72.885,7664129.389,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VSCO,stock,2026-06-01,54.34,6727662.6674999995,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VSH,stock,2026-06-01,55.95,16690841.469749998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VST,stock,2026-06-01,154.755,35785499.82625,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VSTS,stock,2026-06-01,12.895,1349914.5455,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VTRS,stock,2026-06-01,15.81,12469781.208,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VVV,stock,2026-06-01,33.39,4369460.841750001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
VZ,stock,2026-06-01,47.72,49688422.935,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
VZLA,stock,2026-06-01,4.045,985770.5532500001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WAL,stock,2026-06-01,78.43,4642600.13875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WBD,stock,2026-06-01,27.23,31190442.13225,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
WCC,stock,2026-06-01,355.97,17449227.519249998,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WDAY,stock,2026-06-01,157.255,34077125.7985,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
WDC,stock,2026-06-01,546.43,123199172.82725,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
WEC,stock,2026-06-01,108.62,9835840.558500001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WELL,stock,2026-06-01,197.395,32296327.872999996,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
WFC,stock,2026-06-01,77.22,81266851.55025001,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
WGS,stock,2026-06-01,52.0,3922097.5542500005,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WHR,stock,2026-06-01,42.44,7786058.909999999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WING,stock,2026-06-01,158.105,14693478.889500001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WIX,stock,2026-06-01,62.57,7807986.694500001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WMB,stock,2026-06-01,70.065,32581260.758750003,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
WMG,stock,2026-06-01,31.12,7019188.530750001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WMT,stock,2026-06-01,114.57,99346550.86325,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
WOLF,stock,2026-06-01,53.05,23375933.168,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
WPM,stock,2026-06-01,128.8,12577299.805,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WRBY,stock,2026-06-01,24.39,4840366.70375,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WSC,stock,2026-06-01,25.2,5889179.137,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WSM,stock,2026-06-01,202.38,17564890.6,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WST,stock,2026-06-01,315.91,15316386.884,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WT,stock,2026-06-01,19.13,3599988.78375,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WTTR,stock,2026-06-01,18.375,2406879.53025,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WULF,stock,2026-06-01,25.64,34600285.61725,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
WY,stock,2026-06-01,23.71,6974143.195,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WYFI,stock,2026-06-01,31.535,1541549.3079999997,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
WYNN,stock,2026-06-01,106.55,9333682.192,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
XEL,stock,2026-06-01,76.4,31980154.425499998,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XHB,etf,2026-06-01,103.19,20106901.180249996,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLB,etf,2026-06-01,50.9,42610621.9055,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLC,etf,2026-06-01,115.63,40991822.47974999,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLE,etf,2026-06-01,57.29,135187572.03975,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLF,etf,2026-06-01,51.43,112971656.69325002,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLI,etf,2026-06-01,172.4,85860614.603,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLK,etf,2026-06-01,195.76,115445957.89000002,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLP,etf,2026-06-01,82.005,72656950.33925,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLRE,etf,2026-06-01,43.28,15639107.681499999,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
XLU,etf,2026-06-01,43.085,68574885.505,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLV,etf,2026-06-01,147.82,105996928.15875,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XLY,etf,2026-06-01,118.2,68492289.34099999,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XNDU,stock,2026-06-01,16.065,2119881.72875,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
XOM,stock,2026-06-01,149.435,104880801.45375,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XP,stock,2026-06-01,16.61,7573926.695,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
XPEV,stock,2026-06-01,17.175,7053805.9645,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
XPO,stock,2026-06-01,220.73,23756592.948,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
XRAY,stock,2026-06-01,10.03,4941284.82575,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
XYL,stock,2026-06-01,108.29,9295033.83075,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
XYZ,stock,2026-06-01,76.07,20077460.35025,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
YETI,stock,2026-06-01,47.33,4316858.85625,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
YMM,stock,2026-06-01,9.025,7769872.05775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
YOU,stock,2026-06-01,57.35,4744097.58425,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
YPF,stock,2026-06-01,54.735,6455287.3195,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
YSS,stock,2026-06-01,29.83,4090359.7692499994,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
YUM,stock,2026-06-01,147.57,16483831.943500001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
Z,stock,2026-06-01,36.24,7272424.948750001,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ZBRA,stock,2026-06-01,250.06,17621471.865000002,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ZETA,stock,2026-06-01,25.21,9555167.4885,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ZG,stock,2026-06-01,36.44,2700852.42475,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ZIM,stock,2026-06-01,24.74,2079883.43175,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
ZM,stock,2026-06-01,111.62,25175379.26225,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ZS,stock,2026-06-01,155.72,36210200.472500004,,3.0,20000000.0,300000000.0,True,False,True,True,True,True
ZTO,stock,2026-06-01,22.405,3257310.39775,,3.0,20000000.0,300000000.0,True,False,True,False,True,True
